               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,            0.014205,           0.0059212,                   0,             0.99958,             0.99982,             0.99942,             0.74936,            0.017885,           0.0079738,                   0,           0.0055403,           0.0055403,           0.0055403
                 163,            0.014191,           0.0059368,                   0,             0.99955,             0.99981,             0.99942,             0.74959,            0.017877,           0.0079693,                   0,           0.0054987,           0.0054987,           0.0054987
                 164,            0.014172,           0.0059166,                   0,             0.99962,             0.99975,             0.99938,             0.74978,            0.017871,           0.0079635,                   0,           0.0054571,           0.0054571,           0.0054571
                 165,            0.014159,           0.0059188,                   0,              0.9996,             0.99976,             0.99936,             0.74952,            0.017871,           0.0079685,                   0,           0.0054157,           0.0054157,           0.0054157
                 166,            0.014124,           0.0059076,                   0,             0.99958,             0.99978,              0.9994,              0.7497,            0.017873,           0.0079713,                   0,           0.0053743,           0.0053743,           0.0053743
                 167,            0.014139,           0.0059233,                   0,             0.99965,             0.99974,             0.99943,             0.75004,             0.01786,           0.0079676,                   0,           0.0053329,           0.0053329,           0.0053329
                 168,            0.014147,           0.0059098,                   0,             0.99959,             0.99976,             0.99939,             0.75001,            0.017855,           0.0079672,                   0,           0.0052917,           0.0052917,           0.0052917
                 169,             0.01411,           0.0058943,                   0,             0.99959,             0.99977,             0.99942,             0.74996,            0.017862,           0.0079676,                   0,           0.0052505,           0.0052505,           0.0052505
                 170,            0.014102,           0.0059056,                   0,             0.99962,             0.99973,              0.9994,              0.7499,            0.017871,           0.0079691,                   0,           0.0052094,           0.0052094,           0.0052094
                 171,            0.014076,            0.005873,                   0,             0.99959,             0.99974,             0.99941,             0.74973,            0.017875,           0.0079722,                   0,           0.0051684,           0.0051684,           0.0051684
                 172,              0.0141,           0.0059017,                   0,             0.99953,             0.99975,             0.99935,             0.75011,            0.017866,           0.0079722,                   0,           0.0051274,           0.0051274,           0.0051274
                 173,            0.014069,            0.005883,                   0,             0.99958,             0.99973,             0.99935,             0.74977,            0.017874,           0.0079745,                   0,           0.0050866,           0.0050866,           0.0050866
                 174,            0.014092,           0.0059067,                   0,             0.99957,             0.99979,             0.99939,             0.74983,            0.017871,            0.007972,                   0,           0.0050459,           0.0050459,           0.0050459
                 175,            0.014051,           0.0058873,                   0,             0.99961,             0.99979,             0.99939,             0.74979,            0.017867,           0.0079682,                   0,           0.0050052,           0.0050052,           0.0050052
                 176,             0.01408,           0.0058887,                   0,             0.99956,             0.99981,             0.99938,             0.75025,            0.017862,           0.0079645,                   0,           0.0049647,           0.0049647,           0.0049647
                 177,            0.014057,           0.0058848,                   0,             0.99962,             0.99979,             0.99939,             0.75017,            0.017862,           0.0079687,                   0,           0.0049243,           0.0049243,           0.0049243
                 178,             0.01403,           0.0058618,                   0,             0.99965,             0.99977,             0.99939,             0.75011,            0.017865,           0.0079675,                   0,            0.004884,            0.004884,            0.004884
                 179,            0.014035,           0.0058878,                   0,             0.99966,             0.99979,              0.9994,             0.75048,            0.017853,           0.0079606,                   0,           0.0048439,           0.0048439,           0.0048439
                 180,             0.01402,           0.0058725,                   0,             0.99966,             0.99977,             0.99939,             0.75013,            0.017853,           0.0079624,                   0,           0.0048038,           0.0048038,           0.0048038
                 181,               0.014,           0.0058695,                   0,             0.99965,             0.99973,              0.9994,             0.75003,            0.017859,           0.0079656,                   0,           0.0047639,           0.0047639,           0.0047639
                 182,            0.013969,           0.0058554,                   0,             0.99964,             0.99974,             0.99936,             0.74981,            0.017859,           0.0079677,                   0,           0.0047242,           0.0047242,           0.0047242
                 183,            0.013987,           0.0058663,                   0,             0.99961,             0.99972,             0.99939,             0.75019,            0.017851,           0.0079665,                   0,           0.0046845,           0.0046845,           0.0046845
                 184,             0.01398,           0.0058643,                   0,              0.9996,             0.99976,              0.9994,             0.75056,            0.017844,           0.0079624,                   0,            0.004645,            0.004645,            0.004645
                 185,            0.013931,           0.0058628,                   0,             0.99968,             0.99973,             0.99942,             0.75067,            0.017832,           0.0079605,                   0,           0.0046057,           0.0046057,           0.0046057
                 186,            0.013944,           0.0058425,                   0,             0.99965,             0.99968,             0.99938,             0.75001,            0.017845,           0.0079656,                   0,           0.0045665,           0.0045665,           0.0045665
                 187,            0.013926,           0.0058482,                   0,             0.99958,              0.9997,             0.99936,             0.74994,            0.017846,           0.0079698,                   0,           0.0045275,           0.0045275,           0.0045275
                 188,            0.013922,           0.0058472,                   0,             0.99959,              0.9997,             0.99936,             0.75053,            0.017836,           0.0079668,                   0,           0.0044886,           0.0044886,           0.0044886
                 189,            0.013935,           0.0058556,                   0,             0.99958,              0.9997,             0.99942,             0.75018,            0.017838,           0.0079669,                   0,           0.0044499,           0.0044499,           0.0044499
                 190,            0.013917,           0.0058493,                   0,             0.99963,             0.99973,             0.99945,             0.75055,            0.017837,           0.0079634,                   0,           0.0044114,           0.0044114,           0.0044114
                 191,            0.013887,           0.0058337,                   0,             0.99966,              0.9997,             0.99943,             0.75039,            0.017838,           0.0079625,                   0,           0.0043731,           0.0043731,           0.0043731
                 192,            0.013896,           0.0058298,                   0,             0.99968,             0.99971,             0.99945,             0.75078,            0.017831,           0.0079629,                   0,           0.0043349,           0.0043349,           0.0043349
                 193,            0.013874,            0.005832,                   0,             0.99965,              0.9997,             0.99938,             0.75055,            0.017833,           0.0079639,                   0,           0.0042969,           0.0042969,           0.0042969
                 194,            0.013867,           0.0058175,                   0,             0.99964,             0.99971,             0.99938,             0.75075,            0.017819,           0.0079613,                   0,           0.0042591,           0.0042591,           0.0042591
                 195,            0.013832,           0.0058241,                   0,             0.99963,             0.99976,             0.99942,             0.75053,             0.01782,           0.0079617,                   0,           0.0042215,           0.0042215,           0.0042215
                 196,            0.013843,           0.0058214,                   0,             0.99962,             0.99976,             0.99946,             0.75061,            0.017816,           0.0079621,                   0,            0.004184,            0.004184,            0.004184
                 197,            0.013836,           0.0058032,                   0,             0.99964,             0.99977,             0.99948,              0.7506,            0.017821,            0.007965,                   0,           0.0041468,           0.0041468,           0.0041468
                 198,            0.013824,            0.005806,                   0,             0.99964,             0.99975,             0.99947,             0.75044,            0.017826,           0.0079659,                   0,           0.0041098,           0.0041098,           0.0041098
                 199,            0.013805,           0.0058255,                   0,             0.99963,             0.99975,             0.99947,             0.75064,            0.017825,           0.0079671,                   0,            0.004073,            0.004073,            0.004073
                 200,            0.013764,           0.0057925,                   0,             0.99968,             0.99977,              0.9995,             0.75091,            0.017822,           0.0079642,                   0,           0.0040364,           0.0040364,           0.0040364
                 201,            0.013783,           0.0058025,                   0,             0.99962,             0.99974,             0.99949,             0.75138,            0.017809,           0.0079616,                   0,               0.004,               0.004,               0.004
                 202,            0.013782,           0.0058129,                   0,             0.99965,             0.99974,             0.99951,             0.75155,            0.017807,           0.0079581,                   0,           0.0039638,           0.0039638,           0.0039638
                 203,            0.013766,           0.0057782,                   0,             0.99968,             0.99976,              0.9995,             0.75134,            0.017797,           0.0079508,                   0,           0.0039279,           0.0039279,           0.0039279
                 204,             0.01375,           0.0057752,                   0,             0.99968,             0.99979,             0.99951,              0.7513,            0.017794,           0.0079464,                   0,           0.0038922,           0.0038922,           0.0038922
                 205,            0.013728,           0.0057779,                   0,             0.99969,             0.99981,             0.99952,             0.75097,            0.017799,            0.007947,                   0,           0.0038567,           0.0038567,           0.0038567
                 206,             0.01373,           0.0057734,                   0,             0.99972,             0.99981,             0.99955,             0.75081,            0.017803,           0.0079452,                   0,           0.0038214,           0.0038214,           0.0038214
                 207,             0.01372,            0.005786,                   0,             0.99969,             0.99979,             0.99955,             0.75108,            0.017799,           0.0079428,                   0,           0.0037864,           0.0037864,           0.0037864
                 208,            0.013712,           0.0057759,                   0,             0.99971,             0.99979,             0.99954,             0.75165,            0.017791,           0.0079433,                   0,           0.0037517,           0.0037517,           0.0037517
                 209,            0.013681,           0.0057584,                   0,              0.9997,             0.99977,             0.99951,             0.75133,            0.017796,           0.0079501,                   0,           0.0037171,           0.0037171,           0.0037171
                 210,            0.013665,           0.0057516,                   0,             0.99969,             0.99974,             0.99952,             0.75129,            0.017793,           0.0079502,                   0,           0.0036829,           0.0036829,           0.0036829
                 211,            0.013678,           0.0057509,                   0,              0.9997,             0.99976,             0.99954,              0.7518,            0.017782,           0.0079503,                   0,           0.0036489,           0.0036489,           0.0036489
                 212,            0.013641,           0.0057668,                   0,             0.99963,             0.99978,             0.99953,             0.75216,             0.01778,           0.0079522,                   0,           0.0036151,           0.0036151,           0.0036151
                 213,            0.013675,           0.0057653,                   0,             0.99966,             0.99976,             0.99954,             0.75215,            0.017783,           0.0079514,                   0,           0.0035816,           0.0035816,           0.0035816
                 214,            0.013648,           0.0057529,                   0,             0.99966,              0.9998,             0.99952,             0.75216,            0.017785,           0.0079518,                   0,           0.0035484,           0.0035484,           0.0035484
                 215,            0.013633,           0.0057611,                   0,             0.99965,             0.99978,             0.99952,             0.75198,            0.017789,           0.0079524,                   0,           0.0035154,           0.0035154,           0.0035154
                 216,            0.013623,           0.0057368,                   0,             0.99961,             0.99977,             0.99953,             0.75171,            0.017796,           0.0079519,                   0,           0.0034827,           0.0034827,           0.0034827
                 217,            0.013606,           0.0057463,                   0,              0.9996,             0.99977,             0.99953,             0.75093,            0.017802,            0.007956,                   0,           0.0034503,           0.0034503,           0.0034503
                 218,             0.01361,           0.0057239,                   0,             0.99961,             0.99973,             0.99955,             0.75074,            0.017804,           0.0079564,                   0,           0.0034182,           0.0034182,           0.0034182
                 219,            0.013567,           0.0057292,                   0,             0.99959,             0.99977,             0.99953,             0.75062,              0.0178,           0.0079554,                   0,           0.0033863,           0.0033863,           0.0033863
                 220,            0.013582,           0.0057346,                   0,             0.99967,             0.99971,             0.99955,             0.75058,            0.017799,           0.0079553,                   0,           0.0033548,           0.0033548,           0.0033548
                 221,            0.013572,           0.0057256,                   0,             0.99964,             0.99969,             0.99954,             0.75135,             0.01778,           0.0079483,                   0,           0.0033235,           0.0033235,           0.0033235
                 222,            0.013557,           0.0057081,                   0,             0.99962,              0.9997,             0.99952,             0.75155,             0.01777,           0.0079473,                   0,           0.0032925,           0.0032925,           0.0032925
                 223,            0.013536,           0.0057201,                   0,              0.9996,             0.99972,             0.99953,             0.75173,            0.017768,           0.0079465,                   0,           0.0032618,           0.0032618,           0.0032618
                 224,            0.013537,           0.0057168,                   0,             0.99965,             0.99973,             0.99952,             0.75167,            0.017759,           0.0079464,                   0,           0.0032314,           0.0032314,           0.0032314
                 225,            0.013529,           0.0057226,                   0,             0.99968,             0.99973,             0.99951,             0.75224,            0.017743,           0.0079419,                   0,           0.0032013,           0.0032013,           0.0032013
                 226,            0.013488,            0.005699,                   0,             0.99961,             0.99972,              0.9995,             0.75202,            0.017747,           0.0079421,                   0,           0.0031716,           0.0031716,           0.0031716
                 227,            0.013489,           0.0057079,                   0,              0.9996,             0.99972,             0.99948,             0.75215,            0.017744,           0.0079441,                   0,           0.0031421,           0.0031421,           0.0031421
                 228,            0.013481,           0.0057093,                   0,             0.99956,             0.99975,             0.99948,             0.75234,            0.017748,           0.0079452,                   0,            0.003113,            0.003113,            0.003113
                 229,            0.013488,           0.0057029,                   0,             0.99962,              0.9997,             0.99951,             0.75213,             0.01776,           0.0079501,                   0,           0.0030841,           0.0030841,           0.0030841
                 230,            0.013461,           0.0056937,                   0,             0.99954,             0.99977,             0.99954,             0.75259,            0.017753,           0.0079496,                   0,           0.0030556,           0.0030556,           0.0030556
                 231,            0.013429,           0.0056895,                   0,             0.99956,             0.99976,             0.99954,             0.75192,            0.017766,            0.007954,                   0,           0.0030274,           0.0030274,           0.0030274
                 232,            0.013431,           0.0056897,                   0,             0.99963,             0.99974,             0.99959,             0.75165,            0.017761,           0.0079504,                   0,           0.0029996,           0.0029996,           0.0029996
                 233,            0.013447,           0.0056802,                   0,             0.99964,              0.9997,             0.99956,              0.7516,            0.017763,           0.0079504,                   0,            0.002972,            0.002972,            0.002972
                 234,            0.013425,           0.0056876,                   0,             0.99961,             0.99971,             0.99955,             0.75191,            0.017756,           0.0079475,                   0,           0.0029448,           0.0029448,           0.0029448
                 235,            0.013394,           0.0056712,                   0,             0.99961,             0.99973,             0.99957,             0.75159,            0.017757,           0.0079525,                   0,           0.0029179,           0.0029179,           0.0029179
                 236,             0.01341,           0.0056699,                   0,             0.99967,             0.99972,             0.99959,             0.75183,            0.017747,           0.0079546,                   0,           0.0028914,           0.0028914,           0.0028914
                 237,            0.013399,           0.0056841,                   0,             0.99964,             0.99971,              0.9996,              0.7519,            0.017745,           0.0079531,                   0,           0.0028652,           0.0028652,           0.0028652
                 238,            0.013357,           0.0056561,                   0,             0.99965,              0.9997,             0.99961,             0.75204,            0.017746,           0.0079517,                   0,           0.0028394,           0.0028394,           0.0028394
                 239,            0.013372,           0.0056645,                   0,             0.99966,             0.99973,             0.99962,             0.75194,            0.017745,            0.007948,                   0,           0.0028139,           0.0028139,           0.0028139
                 240,            0.013355,           0.0056505,                   0,             0.99964,             0.99976,             0.99963,             0.75192,            0.017748,           0.0079502,                   0,           0.0027887,           0.0027887,           0.0027887
                 241,            0.013335,           0.0056603,                   0,             0.99963,             0.99977,             0.99961,             0.75234,            0.017737,           0.0079503,                   0,           0.0027639,           0.0027639,           0.0027639
                 242,             0.01333,           0.0056499,                   0,             0.99964,             0.99977,             0.99959,             0.75254,            0.017727,           0.0079465,                   0,           0.0027395,           0.0027395,           0.0027395
                 243,            0.013315,           0.0056486,                   0,             0.99967,             0.99974,             0.99958,             0.75241,            0.017732,            0.007947,                   0,           0.0027154,           0.0027154,           0.0027154
                 244,            0.013323,           0.0056502,                   0,             0.99964,             0.99972,             0.99959,             0.75222,            0.017734,            0.007947,                   0,           0.0026917,           0.0026917,           0.0026917
                 245,            0.013304,            0.005643,                   0,             0.99961,             0.99971,             0.99958,             0.75243,            0.017729,           0.0079452,                   0,           0.0026683,           0.0026683,           0.0026683
                 246,            0.013272,           0.0056323,                   0,             0.99964,             0.99972,             0.99957,             0.75257,            0.017726,           0.0079438,                   0,           0.0026453,           0.0026453,           0.0026453
                 247,            0.013281,           0.0056415,                   0,             0.99961,             0.99969,             0.99956,             0.75245,             0.01773,            0.007948,                   0,           0.0026227,           0.0026227,           0.0026227
                 248,            0.013284,           0.0056292,                   0,              0.9996,             0.99969,              0.9996,             0.75245,            0.017734,           0.0079504,                   0,           0.0026004,           0.0026004,           0.0026004
                 249,            0.013257,           0.0056127,                   0,             0.99963,             0.99967,             0.99958,             0.75241,            0.017735,           0.0079482,                   0,           0.0025785,           0.0025785,           0.0025785
                 250,            0.013268,           0.0056263,                   0,             0.99963,             0.99966,             0.99959,             0.75243,             0.01773,            0.007947,                   0,            0.002557,            0.002557,            0.002557
                 251,            0.013251,           0.0056282,                   0,              0.9996,             0.99967,             0.99964,              0.7521,            0.017735,           0.0079506,                   0,           0.0025359,           0.0025359,           0.0025359
                 252,            0.013242,           0.0056312,                   0,             0.99958,             0.99972,             0.99961,             0.75248,            0.017726,           0.0079433,                   0,           0.0025151,           0.0025151,           0.0025151
                 253,            0.013227,           0.0056248,                   0,             0.99964,             0.99968,             0.99961,              0.7523,            0.017739,           0.0079462,                   0,           0.0024948,           0.0024948,           0.0024948
                 254,            0.013225,           0.0056182,                   0,             0.99966,             0.99974,             0.99964,             0.75193,            0.017746,           0.0079495,                   0,           0.0024748,           0.0024748,           0.0024748
                 255,            0.013237,           0.0056224,                   0,             0.99968,             0.99972,             0.99964,             0.75201,            0.017751,           0.0079524,                   0,           0.0024552,           0.0024552,           0.0024552
                 256,            0.013186,           0.0055966,                   0,             0.99969,             0.99971,             0.99963,             0.75188,            0.017746,           0.0079534,                   0,            0.002436,            0.002436,            0.002436
                 257,            0.013192,           0.0055948,                   0,              0.9997,             0.99976,             0.99966,             0.75194,            0.017751,           0.0079545,                   0,           0.0024172,           0.0024172,           0.0024172
                 258,            0.013177,           0.0055988,                   0,              0.9997,             0.99975,             0.99968,             0.75163,            0.017757,           0.0079593,                   0,           0.0023987,           0.0023987,           0.0023987
                 259,             0.01317,           0.0055942,                   0,             0.99971,              0.9997,             0.99965,             0.75236,            0.017732,           0.0079533,                   0,           0.0023807,           0.0023807,           0.0023807
                 260,            0.013172,           0.0055996,                   0,              0.9997,              0.9997,             0.99965,              0.7526,            0.017727,           0.0079483,                   0,           0.0023631,           0.0023631,           0.0023631
                 261,            0.013155,           0.0055913,                   0,             0.99969,             0.99975,             0.99966,             0.75225,            0.017741,           0.0079501,                   0,           0.0023458,           0.0023458,           0.0023458
                 262,            0.013165,           0.0055856,                   0,             0.99971,              0.9997,             0.99967,             0.75222,            0.017737,            0.007947,                   0,            0.002329,            0.002329,            0.002329
                 263,            0.013126,           0.0055938,                   0,             0.99973,              0.9997,             0.99965,              0.7524,            0.017723,           0.0079445,                   0,           0.0023125,           0.0023125,           0.0023125
                 264,             0.01315,           0.0056009,                   0,             0.99963,             0.99976,             0.99963,              0.7523,            0.017725,           0.0079443,                   0,           0.0022965,           0.0022965,           0.0022965
                 265,            0.013096,           0.0055769,                   0,             0.99966,             0.99973,             0.99963,             0.75208,            0.017724,            0.007942,                   0,           0.0022809,           0.0022809,           0.0022809
                 266,             0.01313,           0.0055869,                   0,             0.99966,             0.99972,             0.99961,             0.75228,            0.017726,           0.0079431,                   0,           0.0022657,           0.0022657,           0.0022657
                 267,            0.013068,           0.0055634,                   0,             0.99966,             0.99976,             0.99963,              0.7524,            0.017718,           0.0079378,                   0,           0.0022509,           0.0022509,           0.0022509
                 268,            0.013088,           0.0055808,                   0,             0.99965,             0.99975,             0.99964,             0.75217,            0.017716,            0.007937,                   0,           0.0022365,           0.0022365,           0.0022365
                 269,            0.013094,           0.0055639,                   0,             0.99964,             0.99978,             0.99963,             0.75237,            0.017704,           0.0079286,                   0,           0.0022225,           0.0022225,           0.0022225
                 270,            0.013082,            0.005576,                   0,             0.99965,             0.99973,             0.99965,             0.75217,            0.017708,           0.0079301,                   0,           0.0022089,           0.0022089,           0.0022089
                 271,            0.013071,            0.005568,                   0,             0.99963,             0.99973,             0.99966,             0.75203,            0.017713,           0.0079327,                   0,           0.0021958,           0.0021958,           0.0021958
                 272,            0.013051,           0.0055591,                   0,             0.99961,             0.99976,             0.99965,             0.75213,            0.017713,           0.0079335,                   0,            0.002183,            0.002183,            0.002183
                 273,             0.01303,           0.0055562,                   0,             0.99961,             0.99975,             0.99964,             0.75157,            0.017724,           0.0079402,                   0,           0.0021707,           0.0021707,           0.0021707
                 274,            0.013054,           0.0055579,                   0,             0.99967,              0.9997,             0.99963,             0.75173,            0.017726,           0.0079412,                   0,           0.0021588,           0.0021588,           0.0021588
                 275,             0.01303,           0.0055611,                   0,             0.99967,             0.99969,             0.99966,             0.75146,            0.017728,           0.0079429,                   0,           0.0021473,           0.0021473,           0.0021473
                 276,             0.01305,           0.0055564,                   0,             0.99964,             0.99972,             0.99966,              0.7515,            0.017735,            0.007941,                   0,           0.0021363,           0.0021363,           0.0021363
                 277,            0.013046,           0.0055612,                   0,             0.99968,             0.99965,             0.99967,             0.75214,            0.017722,           0.0079382,                   0,           0.0021257,           0.0021257,           0.0021257
                 278,            0.013023,            0.005551,                   0,             0.99966,             0.99967,             0.99969,             0.75193,            0.017732,           0.0079424,                   0,           0.0021155,           0.0021155,           0.0021155
                 279,            0.013008,           0.0055402,                   0,             0.99952,             0.99978,             0.99969,             0.75197,            0.017719,           0.0079394,                   0,           0.0021057,           0.0021057,           0.0021057
                 280,            0.013008,            0.005547,                   0,             0.99958,             0.99972,             0.99967,             0.75197,            0.017713,           0.0079381,                   0,           0.0020963,           0.0020963,           0.0020963
                 281,            0.012992,           0.0055299,                   0,             0.99954,              0.9997,             0.99965,             0.75194,            0.017702,           0.0079362,                   0,           0.0020874,           0.0020874,           0.0020874
                 282,            0.012993,           0.0055405,                   0,             0.99955,             0.99971,             0.99965,             0.75228,             0.01769,           0.0079345,                   0,           0.0020789,           0.0020789,           0.0020789
                 283,            0.013001,           0.0055544,                   0,             0.99965,             0.99968,             0.99968,             0.75274,            0.017679,           0.0079332,                   0,           0.0020709,           0.0020709,           0.0020709
                 284,            0.012997,           0.0055434,                   0,             0.99969,             0.99968,             0.99972,             0.75261,            0.017688,           0.0079328,                   0,           0.0020632,           0.0020632,           0.0020632
                 285,            0.012979,           0.0055447,                   0,             0.99966,             0.99969,             0.99971,             0.75272,            0.017688,           0.0079286,                   0,            0.002056,            0.002056,            0.002056
                 286,            0.012986,           0.0055547,                   0,             0.99963,              0.9997,             0.99966,             0.75305,             0.01768,           0.0079261,                   0,           0.0020492,           0.0020492,           0.0020492
                 287,            0.012967,           0.0055372,                   0,             0.99961,             0.99968,             0.99965,             0.75271,            0.017689,           0.0079331,                   0,           0.0020429,           0.0020429,           0.0020429
                 288,            0.012966,           0.0055358,                   0,             0.99963,             0.99958,             0.99959,             0.75208,            0.017701,           0.0079371,                   0,            0.002037,            0.002037,            0.002037
                 289,            0.012957,            0.005527,                   0,             0.99961,             0.99964,             0.99962,             0.75211,            0.017695,           0.0079317,                   0,           0.0020315,           0.0020315,           0.0020315
                 290,            0.012955,           0.0055372,                   0,             0.99962,              0.9996,             0.99962,             0.75214,            0.017704,           0.0079368,                   0,           0.0020265,           0.0020265,           0.0020265
                 291,            0.012961,           0.0055269,                   0,             0.99962,             0.99964,             0.99962,             0.75193,             0.01771,           0.0079371,                   0,           0.0020219,           0.0020219,           0.0020219
                 292,            0.012943,           0.0055233,                   0,             0.99963,              0.9996,              0.9996,             0.75173,            0.017711,           0.0079371,                   0,           0.0020178,           0.0020178,           0.0020178
                 293,            0.012922,           0.0055165,                   0,             0.99966,              0.9996,             0.99963,             0.75172,            0.017713,           0.0079405,                   0,            0.002014,            0.002014,            0.002014
                 294,            0.012928,           0.0055225,                   0,             0.99969,             0.99958,             0.99965,             0.75193,            0.017705,           0.0079385,                   0,           0.0020107,           0.0020107,           0.0020107
                 295,            0.012958,            0.005551,                   0,             0.99969,             0.99962,             0.99969,             0.75198,            0.017708,           0.0079392,                   0,           0.0020079,           0.0020079,           0.0020079
                 296,            0.012922,           0.0055096,                   0,             0.99965,             0.99963,             0.99966,             0.75207,              0.0177,           0.0079386,                   0,           0.0020055,           0.0020055,           0.0020055
                 297,            0.012914,           0.0055071,                   0,             0.99965,             0.99962,             0.99966,             0.75177,            0.017703,           0.0079383,                   0,           0.0020035,           0.0020035,           0.0020035
                 298,            0.012928,           0.0055167,                   0,             0.99968,             0.99962,             0.99968,             0.75185,            0.017696,           0.0079365,                   0,            0.002002,            0.002002,            0.002002
                 299,            0.012907,           0.0055159,                   0,             0.99971,             0.99959,             0.99966,             0.75134,            0.017703,           0.0079446,                   0,           0.0020009,           0.0020009,           0.0020009
